survey_id,flight_id,ticket_id,customer_id,date_id,overall_satisfaction_1to5,on_time_satisfaction_1to5,crew_satisfaction_1to5,comfort_satisfaction_1to5,food_beverage_satisfaction_1to5,nps_score_0to10,would_recommend,complaint_category
54319,65349,602369,5875,20250720,5,5,4,3,5,10,True,None
54320,24669,228412,2397,20231216,4,4,4,4,4,9,True,None
54321,40762,376315,21640,20240801,5,5,4,3,3,10,True,None
54322,40273,371566,1890,20240726,5,5,4,4,4,10,True,None
54323,68392,631870,10884,20250828,4,5,3,3,3,10,True,None
54324,11499,104340,8994,20230619,5,5,5,4,2,10,True,None
54325,9887,88845,12477,20230530,4,5,4,4,3,9,True,None
54326,10737,97021,1069,20230609,4,5,5,4,3,7,True,None
54327,18686,173638,10672,20230918,5,5,4,2,2,10,True,None
54328,54413,500236,397,20250216,4,4,4,4,3,8,True,None
54329,70165,648334,24257,20250921,4,3,4,4,2,7,True,None
54330,53345,491028,24067,20250130,3,3,5,5,3,6,False,None
54331,66627,614838,14368,20250805,4,5,4,4,3,9,True,None
54332,67349,621799,4446,20250815,5,5,4,2,3,8,True,None
54333,42351,391797,12957,20240820,3,4,4,5,4,5,False,None
54334,2245,19428,15264,20230204,5,5,5,4,2,10,True,None
54335,49511,457949,23817,20241201,4,5,4,5,4,6,False,None
54336,62039,570018,827,20250608,5,4,4,4,4,9,True,None
54337,59258,544144,5171,20250430,5,4,4,4,3,10,True,None
54338,71627,661680,14486,20251013,5,5,4,3,4,10,True,None
54339,16016,148310,24387,20230814,5,4,5,5,3,10,True,None
54340,46391,429324,15306,20241017,4,5,4,3,4,9,True,None
54341,10704,96663,7143,20230609,5,5,3,5,3,10,True,None
54342,21401,198608,825,20231027,4,4,4,3,3,7,True,None
54343,59695,548166,11522,20250506,4,5,5,3,3,8,True,None
54344,5719,50461,22413,20230328,2,4,4,4,5,4,False,Baggage Handling
54345,66338,612010,7962,20250802,4,4,5,4,1,9,True,None
54346,73054,674833,13745,20251102,5,4,4,3,4,8,True,None
54347,51757,477453,1660,20250104,4,5,5,5,3,8,True,None
54348,14599,134510,10026,20230728,5,5,5,4,4,10,True,None
54349,41309,381551,17162,20240808,5,4,5,4,3,10,True,None
54350,62584,575425,13639,20250615,5,4,3,3,3,10,True,None
54351,66033,608982,24186,20250729,4,4,4,3,4,8,True,None
54352,7216,64183,23352,20230421,4,5,4,3,3,7,True,None
54353,67081,619256,12071,20250811,2,3,5,5,2,6,False,Cleanliness
54354,10021,90081,19680,20230601,4,5,4,4,1,8,True,None
54355,17491,162535,18634,20230901,5,4,5,4,3,10,True,None
54356,59523,546598,2762,20250504,5,5,4,4,3,10,True,None
54357,4391,38339,4925,20230309,5,5,4,3,2,10,True,None
54358,46192,427498,4866,20241014,5,5,4,3,4,7,True,None
54359,36562,335531,8447,20240608,2,2,4,3,4,3,False,In-flight Amenities
54360,13288,121735,14123,20230711,3,4,5,5,4,7,True,Booking Issue
54361,73732,681164,5070,20251113,4,4,5,4,5,9,True,None
54362,50521,466521,7004,20241217,5,5,3,3,3,10,True,None
54363,49393,456824,13897,20241129,3,4,4,4,3,7,True,Delay/Cancellation
54364,68250,630557,12931,20250826,4,5,5,4,4,9,True,None
54365,70951,655605,24310,20251002,5,5,4,4,5,10,True,None
54366,18411,171064,9989,20230915,4,4,3,4,5,9,True,None
54367,55655,511370,21237,20250307,5,5,4,4,3,10,True,None
54368,23692,219988,18948,20231130,3,2,5,5,2,7,True,Delay/Cancellation
54369,62676,576255,4330,20250616,4,5,4,3,3,9,True,None
54370,36138,331457,18991,20240603,4,5,4,4,4,10,True,None
54371,10304,92841,13138,20230604,2,4,5,4,3,3,False,Baggage Handling
54372,56203,516322,24411,20250315,4,3,3,5,5,10,True,None
54373,45374,420038,4394,20241002,4,5,4,2,3,7,True,None
54374,1822,15806,4326,20230129,5,4,4,5,5,10,True,None
54375,71539,660876,13456,20251011,4,5,3,2,3,10,True,None
54376,29903,273960,18002,20240304,3,5,4,3,4,5,False,None
54377,3948,34257,8350,20230302,3,4,4,3,4,9,True,None
54378,22255,206410,5468,20231109,4,5,5,5,4,10,True,None
54379,8431,75348,10039,20230509,5,5,5,3,4,10,True,None
54380,15237,140745,14506,20230804,5,5,3,4,4,9,True,None
54381,59286,544404,15224,20250430,5,5,5,4,3,10,True,None
54382,26848,247508,22790,20240117,2,4,5,5,3,4,False,Delay/Cancellation
54383,36109,331173,1791,20240602,4,4,3,5,4,6,False,None
54384,8451,75521,8779,20230509,4,5,4,4,2,8,True,None
54385,55249,507572,238,20250301,5,5,4,5,4,8,True,None
54386,9977,89667,22340,20230531,5,5,5,4,4,10,True,None
54387,57097,524536,19461,20250329,4,4,5,2,4,8,True,None
54388,40696,375708,176,20240731,4,5,5,4,3,7,True,None
54389,66634,614917,6861,20250805,5,5,5,3,4,9,True,None
54390,36111,331203,3898,20240602,3,4,5,4,2,6,False,None
54391,11637,105690,22567,20230621,4,5,5,3,4,9,True,None
54392,64429,593441,18379,20250708,4,5,5,4,4,9,True,None
54393,53714,494200,2352,20250205,4,5,3,4,5,10,True,None
54394,60468,555261,3590,20250517,3,4,5,4,4,5,False,None
54395,33225,304455,17038,20240421,5,5,5,3,3,9,True,None
54396,15175,140129,8272,20230804,3,4,4,5,3,7,True,None
54397,20583,191049,9988,20231015,5,5,4,5,3,10,True,None
54398,44957,416205,900,20240926,5,5,5,4,4,10,True,None
54399,60418,554803,13433,20250516,4,3,5,3,5,10,True,None
54400,42083,389138,19899,20240817,4,4,4,4,4,9,True,None
54401,64336,592581,19265,20250707,3,3,5,3,5,7,True,None
54402,71540,660880,11323,20251011,1,4,5,5,5,1,False,Booking Issue
54403,55929,513848,5964,20250311,4,5,4,5,2,8,True,None
54404,46280,428303,8129,20241015,4,5,5,2,3,8,True,None
54405,50612,467314,10761,20241219,3,5,5,5,5,6,False,None
54406,32571,298433,18627,20240412,4,4,4,3,3,7,True,None
54407,43963,407112,16946,20240911,5,4,5,4,4,9,True,None
54408,39111,360213,23414,20240711,5,5,4,3,2,10,True,None
54409,23353,216852,4088,20231125,5,5,4,4,4,8,True,None
54410,53851,495385,8997,20250207,1,3,4,4,4,1,False,Baggage Handling
54411,48124,445197,20592,20241111,5,4,4,4,3,10,True,None
54412,67296,621275,21707,20250814,4,4,4,4,3,10,True,None
54413,24441,226508,8131,20231213,5,5,4,3,2,10,True,None
54414,10012,89994,8426,20230601,5,5,5,4,5,10,True,None
54415,60041,551352,10023,20250511,3,3,3,3,2,6,False,None
54416,46861,433634,9340,20241024,5,5,4,4,5,9,True,None
54417,39591,364917,3908,20240717,4,5,4,4,3,7,True,None
54418,60951,559569,14757,20250525,4,5,4,5,3,7,True,None
54419,41578,384137,5958,20240811,5,4,5,5,4,10,True,None
54420,42198,390319,13018,20240819,5,5,3,4,3,10,True,None
54421,23382,217116,23596,20231126,5,5,3,4,2,10,True,None
54422,38797,357209,12377,20240707,4,4,4,4,3,8,True,None
54423,10489,94606,5711,20230606,5,5,5,3,5,10,True,None
54424,21,216,10650,20230101,5,5,4,5,4,10,True,None
54425,7247,64464,5603,20230421,4,5,5,4,2,9,True,None
54426,12465,113749,18988,20230701,5,4,5,3,2,10,True,None
54427,24180,224287,17726,20231208,3,4,5,3,4,4,False,Delay/Cancellation
54428,21972,203752,20547,20231104,5,5,3,5,2,10,True,None
54429,65012,599176,15595,20250716,4,3,5,4,4,8,True,None
54430,74764,690586,5081,20251128,5,5,4,3,3,10,True,None
54431,71043,656437,13829,20251004,5,5,5,3,3,10,True,None
54432,65307,601978,18479,20250720,5,5,4,3,3,10,True,None
54433,24068,223325,5128,20231207,2,2,4,4,2,5,False,Seat Comfort
54434,15621,144438,2314,20230809,4,5,3,4,4,9,True,None
54435,4581,40024,13282,20230312,4,5,5,4,4,7,True,None
54436,28960,265634,2110,20240218,5,4,4,3,3,8,True,None
54437,38426,353524,3793,20240703,5,5,4,4,3,10,True,None
54438,14489,133478,24766,20230726,3,5,5,3,5,3,False,None
54439,75204,694520,11649,20251204,4,3,4,2,3,10,True,None
54440,32577,298480,9894,20240412,5,5,4,4,3,10,True,None
54441,74913,692011,21473,20251130,4,5,3,3,4,8,True,None
54442,15891,147051,5476,20230813,3,3,5,5,2,6,False,Customer Service
54443,12933,118361,21962,20230707,3,3,4,4,3,5,False,None
54444,1474,12813,19834,20230124,5,5,4,5,3,10,True,None
54445,36996,339713,8327,20240614,4,4,4,3,4,8,True,None
54446,37563,345137,6056,20240621,4,4,5,3,4,9,True,None
54447,75313,695464,9276,20251206,4,5,3,4,3,8,True,None
54448,3227,27946,16792,20230219,3,5,4,2,4,5,False,None
54449,26788,246981,3548,20240115,5,5,5,3,5,10,True,None
54450,72658,671167,6398,20251028,5,5,4,4,2,10,True,None
54451,71705,662401,5837,20251014,5,5,5,3,4,10,True,None
54452,52787,486302,19667,20250121,2,4,4,4,1,4,False,In-flight Amenities
54453,27770,255451,10768,20240131,5,5,4,4,4,10,True,None
54454,27741,255224,20967,20240130,2,1,4,4,3,5,False,Cleanliness
54455,53967,496375,1923,20250209,5,5,5,3,4,10,True,None
54456,69146,639031,19237,20250907,4,5,3,3,3,8,True,None
54457,43006,398114,23925,20240828,2,4,5,4,3,3,False,Delay/Cancellation
54458,34749,318414,3050,20240514,4,5,5,5,5,7,True,None
54459,8746,78199,7242,20230513,4,5,5,4,2,9,True,None
54460,69719,644188,13718,20250915,4,5,4,4,3,10,True,None
54461,66571,614278,12182,20250804,4,5,4,5,3,8,True,None
54462,60043,551375,10905,20250511,4,5,4,5,3,8,True,None
54463,748,6538,15653,20230112,4,4,5,4,4,10,True,None
54464,1903,16538,22794,20230130,5,5,4,3,2,10,True,None
54465,47498,439423,5276,20241103,3,3,4,4,2,6,False,None
54466,17079,158544,10039,20230827,2,4,3,5,5,5,False,Seat Comfort
54467,48185,445772,18058,20241112,5,5,5,3,2,9,True,None
54468,25987,239949,10755,20240103,4,4,5,4,3,8,True,None
54469,16099,149094,9398,20230815,4,5,4,4,4,7,True,None
54470,593,5236,761,20230109,5,4,3,4,4,8,True,None
54471,48751,450832,24188,20241120,4,5,5,4,5,6,False,None
54472,25527,235807,11065,20231229,4,4,4,4,4,9,True,None
54473,7116,63278,19007,20230419,4,5,5,4,4,9,True,None
54474,74227,685709,22532,20251120,3,4,3,4,2,6,False,In-flight Amenities
54475,41298,381457,15190,20240808,2,2,5,4,2,4,False,Customer Service
54476,21739,201608,16529,20231101,3,4,5,4,3,6,False,Delay/Cancellation
54477,17554,163083,955,20230903,4,5,4,4,3,8,True,None
54478,34619,317269,24231,20240512,5,5,4,4,5,10,True,None
54479,36965,339403,5755,20240614,4,5,5,3,3,9,True,None
54480,63868,587927,24210,20250701,5,5,5,4,5,7,True,None
54481,4735,41428,7938,20230314,4,5,4,4,3,9,True,None
54482,4245,36993,3861,20230307,5,5,5,4,4,10,True,None
54483,57017,523824,23536,20250328,5,5,5,3,4,10,True,None
54484,13192,120830,817,20230710,5,4,4,4,3,9,True,None
54485,76446,705341,14940,20251225,4,5,4,2,4,8,True,None
54486,7341,65310,11755,20230423,3,5,5,4,3,6,False,Customer Service
54487,58765,539701,16073,20250423,5,5,4,4,2,10,True,None
54488,16072,148821,7814,20230815,5,3,3,3,5,9,True,None
54489,52081,480158,10748,20250110,4,1,4,3,4,9,True,None
54490,53780,494777,4263,20250206,3,4,5,3,4,3,False,None
54491,26004,240108,20664,20240104,2,4,4,3,4,3,False,Customer Service
54492,10241,92223,7323,20230604,2,3,4,4,2,5,False,Customer Service
54493,60029,551244,4260,20250511,3,4,4,3,4,8,True,None
54494,19870,184562,14940,20231005,4,5,4,4,3,10,True,None
54495,45941,425246,15684,20241010,4,5,3,4,3,8,True,None
54496,44849,415254,16462,20240924,4,2,5,4,4,5,False,None
54497,5088,44702,22413,20230319,4,5,4,4,4,8,True,None
54498,40346,372267,13802,20240726,4,5,5,3,3,9,True,None
54499,47594,440296,6901,20241104,5,4,5,2,3,10,True,None
54500,63025,579624,24296,20250621,5,5,4,4,4,8,True,None
54501,45981,425616,7229,20241011,4,5,4,5,1,7,True,None
54502,41042,378984,11220,20240804,4,4,4,5,3,8,True,None
54503,61422,563921,7025,20250601,4,5,4,4,2,6,False,None
54504,72529,669988,21097,20251026,4,5,5,2,4,8,True,None
54505,27040,249158,21889,20240119,4,4,5,4,2,9,True,None
54506,10947,99032,4199,20230612,3,5,3,4,4,5,False,None
54507,54193,498322,1086,20250213,4,5,4,2,4,9,True,None
54508,60596,556469,4862,20250519,3,5,3,2,3,7,True,None
54509,73638,680337,11206,20251111,4,5,4,3,4,10,True,None
54510,56517,519262,16475,20250320,4,5,4,4,4,9,True,None
54511,16176,149865,7380,20230816,5,5,4,5,2,9,True,None
54512,59363,545083,18637,20250501,5,5,4,5,5,9,True,None
54513,44295,410189,8182,20240915,5,4,4,3,4,9,True,None
54514,52772,486192,8876,20250121,5,3,4,2,5,9,True,None
54515,32360,296536,23515,20240409,5,4,4,3,4,10,True,None
54516,74988,692691,19760,20251201,4,4,4,3,4,6,False,None
54517,71497,660497,8776,20251010,4,5,5,4,2,8,True,None
54518,66190,610567,17705,20250731,3,2,5,5,4,5,False,Customer Service
54519,67985,627987,16445,20250822,4,5,5,4,3,7,True,None
54520,43174,399711,21617,20240830,2,3,3,4,3,2,False,Customer Service
54521,68442,632379,17568,20250828,3,4,4,4,4,8,True,None
54522,33521,307151,6217,20240426,5,5,4,2,3,8,True,None
54523,46614,431434,21039,20241021,4,5,5,3,4,8,True,None
54524,37482,344339,12210,20240620,3,4,4,3,3,6,False,None
54525,64690,596066,10519,20250712,5,5,4,4,5,10,True,None
54526,17691,164473,22241,20230904,4,5,5,4,5,7,True,None
54527,18297,169963,13423,20230913,5,5,5,4,4,10,True,None
54528,14224,130853,2616,20230723,5,4,5,3,4,10,True,None
54529,7147,63555,7073,20230420,5,5,5,3,4,10,True,None
54530,22885,212254,15010,20231119,2,2,5,4,4,3,False,Cleanliness
54531,13029,119272,24115,20230708,5,4,3,5,3,10,True,None
54532,40998,378560,10991,20240804,3,5,4,4,5,9,True,None
54533,66046,609109,17613,20250729,4,4,5,3,3,7,True,None
54534,28688,263300,7590,20240214,3,1,5,3,4,4,False,Delay/Cancellation
54535,63117,580564,13919,20250622,3,3,5,4,3,6,False,None
54536,29064,266617,24736,20240220,5,5,4,4,2,8,True,None
54537,32381,296702,16878,20240409,5,5,4,4,3,9,True,None
54538,2606,22545,561,20230210,4,4,4,3,3,8,True,None
54539,34913,319894,15220,20240516,3,3,5,4,4,3,False,None
54540,73663,680574,13599,20251112,5,5,4,3,4,10,True,None
54541,38478,354026,18056,20240703,5,4,3,4,3,10,True,None
54542,76192,703076,14640,20251221,4,5,4,5,4,8,True,None
54543,61883,568469,8240,20250606,3,4,5,3,4,5,False,None
54544,51049,471068,19690,20241225,3,5,4,4,3,6,False,None
54545,38786,357099,11663,20240707,5,5,5,4,4,10,True,None
54546,3262,28294,21279,20230220,4,5,4,5,4,8,True,None
54547,9460,84773,1184,20230524,4,4,4,4,4,7,True,None
54548,1041,9147,15070,20230116,5,4,5,2,3,10,True,None
54549,12147,110628,20072,20230627,5,4,5,4,3,10,True,None
54550,39701,366010,4100,20240719,4,4,4,3,2,7,True,None
54551,44453,411621,22779,20240918,5,4,5,5,4,9,True,None
54552,18658,173385,14595,20230918,4,5,5,4,3,7,True,None
54553,2343,20273,2826,20230206,4,5,4,3,5,9,True,None
54554,4091,35568,13453,20230305,3,5,4,3,3,5,False,None
54555,56977,523436,14447,20250327,5,5,4,4,2,10,True,None
54556,50748,468431,6818,20241221,4,4,4,3,3,7,True,None
54557,28561,262213,16823,20240212,5,4,5,4,2,10,True,None
54558,39453,363556,11687,20240715,3,4,5,4,4,4,False,Seat Comfort
54559,72654,671126,7100,20251028,5,5,5,4,3,9,True,None
54560,76348,704389,3827,20251223,4,4,4,4,3,9,True,None
54561,10719,96847,17512,20230609,3,5,5,3,4,6,False,None
54562,53594,493148,2101,20250203,4,3,4,4,3,8,True,None
54563,51121,471731,2867,20241226,4,5,4,4,4,9,True,None
54564,15219,140577,16643,20230804,4,4,4,3,4,9,True,None
54565,9291,83196,6581,20230521,4,4,4,5,3,6,False,None
54566,9726,87246,22359,20230528,5,4,4,3,2,10,True,None
54567,53340,490992,17038,20250130,5,5,4,3,3,10,True,None
54568,47234,437084,18664,20241029,3,4,3,2,5,5,False,Delay/Cancellation
54569,20855,193584,20214,20231019,3,5,4,5,3,6,False,In-flight Amenities
54570,23699,220061,18930,20231130,4,3,2,4,2,9,True,None
54571,6490,57620,19699,20230409,5,5,5,3,5,10,True,None
54572,67928,627459,21054,20250822,4,5,4,3,4,8,True,None
54573,42893,396954,10536,20240827,3,2,3,4,4,5,False,None
54574,4168,36296,15938,20230306,4,5,4,3,4,8,True,None
54575,12479,113901,2101,20230701,5,5,4,3,4,8,True,None
54576,4618,40376,4716,20230313,4,5,5,4,3,7,True,None
54577,61603,565759,12272,20250603,5,5,3,5,2,9,True,None
54578,10980,99359,5610,20230613,5,5,5,4,3,8,True,None
54579,25031,231415,17283,20231221,4,4,5,3,5,9,True,None
54580,70237,648994,7709,20250922,5,5,3,5,4,10,True,None
54581,20156,187173,23050,20231009,5,5,5,5,5,8,True,None
54582,71064,656615,13798,20251004,2,4,5,4,3,5,False,Customer Service
54583,53024,488305,9453,20250125,3,3,4,2,5,7,True,None
54584,895,7768,21249,20230115,4,4,4,4,3,9,True,None
54585,13653,125356,10582,20230716,2,4,4,3,4,2,False,Customer Service
54586,39534,364350,2528,20240717,3,3,5,4,4,5,False,In-flight Amenities
54587,32261,295622,3973,20240407,3,5,4,4,4,7,True,Cleanliness
54588,44109,408502,17444,20240913,5,5,4,3,4,10,True,None
54589,35586,326151,5948,20240526,3,3,3,5,4,8,True,In-flight Amenities
54590,63892,588169,4446,20250702,2,1,4,5,4,2,False,Delay/Cancellation
54591,22107,205029,12076,20231106,4,5,3,4,3,7,True,None
54592,73800,681801,2080,20251114,5,4,5,3,2,9,True,None
54593,30081,275565,11426,20240306,5,5,5,5,5,10,True,None
54594,24193,224401,2382,20231209,4,5,5,4,4,9,True,None
54595,35815,328360,15617,20240530,5,5,5,3,4,10,True,None
54596,38501,354248,14171,20240704,5,4,4,4,3,8,True,None
54597,26462,243983,18651,20240110,5,5,5,5,4,9,True,None
54598,47980,443858,24609,20241110,4,5,4,4,5,8,True,None
54599,10852,98074,3484,20230611,4,5,4,3,3,8,True,None
54600,14515,133725,17767,20230727,4,5,5,4,5,7,True,None
54601,26115,241037,22133,20240105,4,4,4,4,2,8,True,None
54602,5468,48100,7299,20230325,3,4,4,2,3,7,True,None
54603,66693,615524,3309,20250806,5,5,3,3,2,10,True,None
54604,26644,245614,9560,20240114,5,3,4,4,3,10,True,None
54605,58975,541617,17425,20250426,4,5,4,4,4,9,True,None
54606,8490,75853,8528,20230510,5,4,3,5,2,10,True,None
54607,55116,506409,20534,20250227,5,4,4,5,5,9,True,None
54608,4594,40148,18981,20230312,3,5,4,4,5,6,False,None
54609,67653,624815,18773,20250818,4,5,5,5,3,10,True,None
54610,47674,441043,8641,20241105,5,5,5,2,4,10,True,None
54611,75987,701270,2662,20251218,3,4,5,4,3,4,False,None
54612,48018,444207,5137,20241110,4,5,4,4,4,6,False,None
54613,38152,350811,2680,20240629,3,2,5,4,3,5,False,None
54614,47613,440466,13627,20241104,4,4,5,4,3,8,True,None
54615,3746,32433,2353,20230227,4,5,4,4,4,8,True,None
54616,42879,396819,7109,20240827,5,5,5,5,3,7,True,None
54617,13677,125592,14610,20230716,4,5,5,4,2,10,True,None
54618,38577,355053,5142,20240704,3,4,5,4,3,6,False,Cleanliness
54619,33940,311006,7749,20240502,3,4,4,5,3,6,False,Delay/Cancellation
54620,74333,686580,21679,20251122,2,3,5,4,3,5,False,Baggage Handling
54621,42747,395550,15879,20240825,3,2,4,3,3,5,False,None
54622,10368,93441,8186,20230605,3,5,4,2,3,6,False,None
54623,73808,681868,21181,20251114,4,5,4,3,4,7,True,None
54624,38319,352446,20883,20240701,4,5,4,3,3,10,True,None
54625,41386,382309,20390,20240809,5,5,4,5,4,10,True,None
54626,26136,241199,24986,20240106,3,5,4,3,3,7,True,Booking Issue
54627,22731,210853,19993,20231116,4,5,4,4,3,8,True,None
54628,35636,326652,17652,20240527,4,5,5,4,2,8,True,None
54629,60387,554521,902,20250516,4,5,5,4,3,8,True,None
54630,29194,267688,5075,20240222,4,5,5,3,4,8,True,None
54631,40538,374098,6460,20240729,4,5,3,3,2,8,True,None
54632,7574,67439,10364,20230426,5,5,4,4,2,8,True,None
54633,7527,67022,8153,20230425,3,3,4,4,1,4,False,Customer Service
54634,67971,627863,415,20250822,4,5,4,3,1,8,True,None
54635,33319,305295,21970,20240423,3,5,4,2,2,7,True,Baggage Handling
54636,39339,362413,16457,20240714,3,4,5,4,3,5,False,None
54637,6194,54904,7209,20230405,5,5,4,4,4,10,True,None
54638,62253,572129,13945,20250611,3,3,4,3,4,5,False,None
54639,11937,108660,11206,20230625,4,3,4,3,3,8,True,None
54640,15928,147430,6110,20230813,4,5,5,4,3,9,True,None
54641,15143,139826,23166,20230803,4,3,4,4,3,7,True,None
54642,29000,266010,9571,20240219,5,5,5,4,4,10,True,None
54643,48922,452405,4566,20241123,4,5,4,5,4,10,True,None
54644,38471,353961,6056,20240703,4,5,5,3,4,9,True,None
54645,59769,548844,15042,20250507,4,4,5,4,3,7,True,None
54646,31723,290618,21990,20240330,4,5,3,5,2,8,True,None
54647,51120,471721,10696,20241226,4,5,4,4,2,8,True,None
54648,63241,581828,16601,20250623,5,5,4,4,1,10,True,None
54649,75251,694900,2165,20251205,5,5,5,3,3,10,True,None
54650,22496,208662,12920,20231113,4,5,5,2,5,6,False,None
54651,45560,421708,13582,20241004,4,5,4,4,5,8,True,None
54652,32842,300927,17301,20240416,5,5,4,5,3,9,True,None
54653,8486,75820,6860,20230510,4,5,4,3,2,9,True,None
54654,9159,81968,6660,20230519,4,4,4,5,3,7,True,None
54655,25311,233969,6326,20231225,4,5,4,3,5,8,True,None
54656,58185,534400,13204,20250414,5,5,4,4,2,10,True,None
54657,62442,573992,16517,20250613,5,4,5,3,3,10,True,None
54658,63350,582932,7559,20250625,4,5,5,3,3,9,True,None
54659,4350,37953,1193,20230308,3,4,4,3,3,4,False,None
54660,74530,688337,6521,20251124,4,5,4,3,4,9,True,None
54661,4543,39678,15772,20230311,4,5,4,4,5,9,True,None
54662,31458,288256,23403,20240326,5,5,5,2,4,10,True,None
54663,44508,412104,9029,20240919,3,5,5,4,2,6,False,None
54664,60065,551576,6063,20250512,5,5,5,4,3,10,True,None
54665,60515,555715,20733,20250518,5,4,5,5,3,9,True,None
54666,44045,407914,12030,20240912,4,5,3,4,2,9,True,None
54667,40616,374919,17361,20240730,4,4,5,3,4,9,True,None
54668,17416,161842,11206,20230901,3,3,4,5,3,5,False,None
54669,75194,694427,8834,20251204,5,5,5,2,3,9,True,None
54670,6767,60063,13382,20230414,4,5,5,3,3,5,False,None
54671,2656,22983,23050,20230210,3,5,3,3,3,7,True,Cleanliness
54672,47591,440276,13222,20241104,5,5,5,3,3,10,True,None
54673,49792,460312,9537,20241206,3,4,4,4,4,5,False,Customer Service
54674,65187,600821,2416,20250718,4,5,4,3,4,8,True,None
54675,49954,461660,7155,20241208,4,5,3,4,3,10,True,None
54676,1986,17229,20426,20230201,2,3,3,5,3,4,False,Cleanliness
54677,64109,590355,14213,20250704,2,2,3,4,4,4,False,Customer Service
54678,62311,572652,18896,20250612,5,5,5,5,3,10,True,None
54679,14207,130664,17646,20230723,5,5,4,5,4,10,True,None
54680,71654,661938,2983,20251013,3,4,3,4,4,6,False,None
54681,49476,457665,4446,20241130,4,4,3,3,3,7,True,None
54682,31192,285770,15717,20240322,5,4,5,3,4,9,True,None
54683,35545,325759,16830,20240526,4,5,5,4,3,7,True,None
54684,13285,121706,3123,20230711,4,5,4,3,4,8,True,None
54685,31452,288201,4100,20240326,5,4,4,3,4,10,True,None
54686,35868,328882,17674,20240530,5,4,5,5,4,9,True,None
54687,68501,632986,14134,20250829,4,5,5,4,4,9,True,None
54688,52643,484934,10789,20250119,4,4,4,4,5,7,True,None
54689,75699,698872,22089,20251213,3,4,5,4,3,7,True,None
54690,56548,519536,7004,20250320,4,5,4,5,4,8,True,None
54691,20522,190474,16388,20231014,5,4,5,4,3,10,True,None
54692,10994,99484,22099,20230613,5,5,5,3,3,10,True,None
54693,33746,309202,13133,20240429,3,5,4,4,4,6,False,None
54694,43705,404820,15648,20240906,5,5,4,4,3,10,True,None
54695,62588,575464,14651,20250615,5,5,4,3,4,9,True,None
54696,19387,180092,14757,20230928,1,3,4,4,3,2,False,Delay/Cancellation
54697,13422,123096,4850,20230713,5,5,3,5,4,9,True,None
54698,56053,515008,20974,20250313,4,5,3,5,4,7,True,None
54699,48294,446752,24326,20241113,3,4,3,3,3,2,False,Booking Issue
54700,39304,362070,7606,20240714,5,5,5,4,4,10,True,None
54701,13262,121506,15274,20230711,3,5,4,3,4,8,True,None
54702,15625,144476,20285,20230809,3,5,5,3,3,4,False,None
54703,36867,338437,14537,20240612,4,4,5,2,5,8,True,None
54704,63111,580494,21355,20250622,4,5,4,2,3,9,True,None
54705,67396,622278,8115,20250815,4,5,3,4,3,8,True,None
54706,17975,167107,4100,20230908,5,5,4,5,4,8,True,None
54707,936,8140,90,20230115,5,5,4,4,3,8,True,None
54708,47408,438624,358,20241101,3,5,3,3,2,7,True,Delay/Cancellation
54709,70697,653232,19268,20250929,5,5,3,4,3,10,True,None
54710,22501,208702,5496,20231113,5,5,3,3,4,10,True,None
54711,31520,288792,14726,20240327,4,5,5,5,4,9,True,None
54712,50302,464663,11206,20241214,4,3,4,4,2,8,True,None
54713,65267,601607,6647,20250720,4,5,4,3,3,9,True,None
54714,42188,390239,23450,20240819,5,5,3,4,3,10,True,None
54715,4775,41820,4882,20230315,2,5,5,3,3,5,False,Booking Issue
54716,9642,86462,10044,20230526,5,5,4,4,2,10,True,None
54717,34123,312658,12084,20240505,4,5,4,2,4,7,True,None
54718,16416,152145,14461,20230819,3,4,5,4,3,7,True,Baggage Handling
54719,28004,257479,11206,20240203,4,5,4,3,3,8,True,None
54720,75669,698627,6767,20251213,5,5,4,3,5,10,True,None
54721,58685,538952,17038,20250421,4,5,3,3,3,9,True,None
54722,75094,693601,20939,20251202,3,5,3,4,3,7,True,None
54723,59649,547737,17710,20250505,3,5,4,4,4,6,False,None
54724,43552,403380,11290,20240904,5,5,3,4,5,9,True,None
54725,8743,78164,16197,20230513,4,5,4,5,4,7,True,None
54726,44205,409388,13572,20240914,4,5,5,3,3,7,True,None
54727,61132,561306,5711,20250527,5,5,4,4,5,9,True,None
54728,17358,161290,5253,20230831,4,5,4,5,2,9,True,None
54729,29339,268908,5936,20240224,3,5,4,3,3,5,False,None
54730,63050,579888,22500,20250621,4,5,3,3,4,9,True,None
54731,44239,409666,8379,20240915,3,3,4,4,5,5,False,None
54732,4365,38089,3576,20230309,4,5,5,3,3,10,True,None
54733,74415,687270,21820,20251123,5,5,4,3,3,9,True,None
54734,12457,113675,20589,20230701,4,5,5,5,3,8,True,None
54735,1505,13077,17620,20230124,5,5,5,4,3,9,True,None
54736,75078,693481,22805,20251202,3,4,4,4,4,4,False,Customer Service
54737,2787,24113,7795,20230212,2,1,5,5,4,4,False,Booking Issue
54738,55422,509207,5258,20250303,5,5,5,4,3,9,True,None
54739,22574,209377,17998,20231114,5,5,5,3,2,10,True,None
54740,17750,165032,22430,20230905,4,5,4,3,5,9,True,None
54741,52465,483426,3663,20250116,4,5,3,4,2,4,False,None
54742,71572,661182,11506,20251012,5,4,4,2,3,9,True,None
